Volts	Hz	G	mm
0.026000000	70.000000000	0.042808512	0.002170176	
0.000000000	199.000000000	0.000119171	0.000000748	
0.028000000	70.000000000	0.046014857	0.002332722	
0.000000000	199.000000000	0.000119171	0.000000748	
0.000000000	95.000000000	0.000489134	0.000013463	
0.000000000	199.000000000	0.000119171	0.000000748	
0.003000000	95.000000000	0.001270797	0.000034978	
0.000000000	199.000000000	0.000119171	0.000000748	
0.006000000	95.000000000	0.021689376	0.000596981	
0.000000000	199.000000000	0.000119171	0.000000748	
0.009000000	95.000000000	0.033700890	0.000927588	
0.000000000	199.000000000	0.000119171	0.000000748	
0.012000000	95.000000000	0.045286802	0.001246480	
0.000000000	199.000000000	0.000119171	0.000000748	
0.015000000	95.000000000	0.056278274	0.001549011	
0.000000000	199.000000000	0.000119171	0.000000748	
0.018000000	95.000000000	0.068104099	0.001874507	
0.000000000	199.000000000	0.000119171	0.000000748	
0.021000000	95.000000000	0.079999222	0.002201910	
0.000000000	199.000000000	0.000119171	0.000000748	
0.024000000	95.000000000	0.091458890	0.002517327	
0.000000000	199.000000000	0.000119171	0.000000748	
0.027000000	95.000000000	0.103530105	0.002849577	
0.000000000	199.000000000	0.000119171	0.000000748	
0.030000000	95.000000000	0.115358989	0.003175157	
0.000000000	199.000000000	0.000119171	0.000000748	
0.033000000	95.000000000	0.127775129	0.003516900	
0.000000000	199.000000000	0.000119171	0.000000748	
0.036000000	95.000000000	0.139471484	0.003838832	
0.000000000	199.000000000	0.000119171	0.000000748	
0.039000000	95.000000000	0.151623772	0.004173314	
0.000000000	199.000000000	0.000119171	0.000000748	
0.042000000	95.000000000	0.163788887	0.004508148	
0.000000000	199.000000000	0.000119171	0.000000748	
0.045000000	95.000000000	0.176195419	0.004849627	
0.000000000	199.000000000	0.000119171	0.000000748	
0.000000000	120.000000000	0.002235984	0.000038572	
0.000000000	199.000000000	0.000119171	0.000000748	
0.003000000	120.000000000	0.000668484	0.000011532	
0.000000000	199.000000000	0.000119171	0.000000748	
0.006000000	120.000000000	0.031076207	0.000536076	
0.000000000	199.000000000	0.000119171	0.000000748	
0.009000000	120.000000000	0.048519494	0.000836979	
